,Año,Mes,fecha_x,Periodo,fecha_int,Curso Lectivo,altitud,tmed,tmin,tmax,presMax,presMin,ccaa_iso,Estacion,Trimestre,num_casos
310,2022,06,2022-06-23,202202,23062022,1,434.75,24.833333333333332,16.880000000000003,32.77333333333333,967.24375,963.65,AN,Verano,T2,0
312,2022,06,2022-06-24,202202,24062022,1,434.75,24.986666666666668,17.433333333333334,32.54666666666667,967.70625,964.78125,AN,Verano,T2,0
314,2022,06,2022-06-25,202202,25062022,0,434.75,24.446666666666665,17.186666666666667,31.686666666666667,967.85625,964.35,AN,Verano,T2,0
316,2022,06,2022-06-26,202202,26062022,0,434.75,23.913333333333334,16.78666666666667,31.033333333333335,967.5625,964.13125,AN,Verano,T2,0
318,2022,06,2022-06-27,202202,27062022,0,434.75,24.013333333333332,16.346666666666668,31.68,967.375,964.425,AN,Verano,T2,0
320,2022,06,2022-06-28,202202,28062022,0,434.75,24.78666666666667,16.866666666666667,32.72,967.83125,964.775,AN,Verano,T2,0
322,2022,06,2022-06-29,202202,29062022,0,434.75,25.60666666666667,17.353333333333335,33.82666666666667,967.30625,963.5,AN,Verano,T2,0
324,2022,06,2022-06-30,202202,30062022,0,434.75,25.5,17.7,33.32666666666667,965.96875,962.9,AN,Verano,T2,0
326,2022,07,2022-07-01,202203,1072022,0,434.75,25.726666666666667,17.66,33.78666666666667,967.10625,964.40625,AN,Verano,T3,0
328,2022,07,2022-07-02,202203,2072022,0,434.75,26.153333333333332,17.966666666666665,34.28666666666666,968.2,965.025,AN,Verano,T3,0
330,2022,07,2022-07-03,202203,3072022,0,434.75,25.5,17.413333333333334,33.60666666666667,969.2,966.01875,AN,Verano,T3,0
332,2022,07,2022-07-04,202203,4072022,0,434.75,26.107142857142858,18.142857142857142,34.06428571428571,972.1866666666666,968.9666666666667,AN,Verano,T3,0
334,2022,07,2022-07-05,202203,5072022,0,434.75,27.186666666666667,18.826666666666668,35.54,968.475,964.5625,AN,Verano,T3,0
336,2022,07,2022-07-06,202203,6072022,0,434.75,27.30666666666667,19.1,35.480000000000004,967.14375,963.875,AN,Verano,T3,0
338,2022,07,2022-07-07,202203,7072022,0,434.75,27.12,19.226666666666667,35.04,967.63125,964.25,AN,Verano,T3,0
340,2022,07,2022-07-08,202203,8072022,0,434.75,26.307142857142857,18.47142857142857,34.15,966.64,962.9733333333334,AN,Verano,T3,0
342,2022,07,2022-07-09,202203,9072022,0,434.75,25.675,18.11875,33.20625,965.9733333333334,961.8666666666667,AN,Verano,T3,0
344,2022,07,2022-07-10,202203,10072022,0,434.75,27.65625,18.9,36.39375,966.56875,962.80625,AN,Verano,T3,0
346,2022,07,2022-07-11,202203,11072022,0,434.75,28.813333333333333,20.573333333333334,37.03333333333333,965.9,962.58125,AN,Verano,T3,0
348,2022,07,2022-07-12,202203,12072022,0,434.75,27.24375,20.7625,33.75,967.79375,963.83125,AN,Verano,T3,0
350,2022,07,2022-07-13,202203,13072022,0,434.75,25.52857142857143,17.714285714285715,33.43333333333333,971.92,968.52,AN,Verano,T3,0
352,2022,07,2022-07-14,202203,14072022,0,434.75,26.173333333333336,18.553333333333335,33.79333333333333,970.5866666666666,966.08,AN,Verano,T3,0
354,2022,07,2022-07-15,202203,15072022,0,434.75,26.8,19.114285714285717,34.51428571428571,969.8199999999999,966.7800000000001,AN,Verano,T3,0
356,2022,07,2022-07-16,202203,16072022,0,434.75,27.55,19.457142857142856,35.628571428571426,970.6866666666666,967.4599999999999,AN,Verano,T3,0
358,2022,07,2022-07-17,202203,17072022,0,434.75,28.486666666666668,20.240000000000002,36.72,970.1733333333334,966.6666666666666,AN,Verano,T3,0
360,2022,07,2022-07-18,202203,18072022,0,434.75,27.759999999999998,20.313333333333333,35.18666666666666,966.60625,963.05,AN,Verano,T3,0
362,2022,07,2022-07-19,202203,19072022,0,434.75,27.55625,20.04375,35.0875,965.8875,963.04375,AN,Verano,T3,0
364,2022,07,2022-07-20,202203,20072022,0,434.75,27.2375,18.975,35.51875,966.36875,962.88125,AN,Verano,T3,0
366,2022,07,2022-07-21,202203,21072022,0,434.75,27.2,19.59375,34.80625,967.9125,964.25,AN,Verano,T3,0
368,2022,07,2022-07-22,202203,22072022,0,434.75,27.28125,19.24375,35.3125,968.34375,964.875,AN,Verano,T3,0
370,2022,07,2022-07-23,202203,23072022,0,434.75,28.75625,21.29375,36.23125,966.83125,959.5,AN,Verano,T3,0
372,2022,07,2022-07-24,202203,24072022,0,434.75,28.53125,20.78125,36.25,964.7875,961.80625,AN,Verano,T3,0
374,2022,07,2022-07-25,202203,25072022,0,434.75,27.30625,19.625,34.9875,964.33125,961.45,AN,Verano,T3,0
376,2022,07,2022-07-26,202203,26072022,0,434.75,28.01875,20.5,35.51875,965.6,962.11875,AN,Verano,T3,0
378,2022,07,2022-07-27,202203,27072022,0,434.75,27.71875,20.5125,34.925,966.375,962.76875,AN,Verano,T3,0
380,2022,07,2022-07-28,202203,28072022,0,434.75,28.18125,20.0625,36.29375,965.4625,962.13125,AN,Verano,T3,0
382,2022,07,2022-07-29,202203,29072022,0,434.75,28.107142857142858,20.678571428571427,35.535714285714285,968.8357142857143,965.5285714285714,AN,Verano,T3,0
384,2022,07,2022-07-30,202203,30072022,0,434.75,28.686666666666667,21.36,36.06666666666667,968.08,964.9466666666667,AN,Verano,T3,0
386,2022,07,2022-07-31,202203,31072022,0,434.75,26.34,19.426666666666666,33.233333333333334,969.3733333333333,966.3933333333333,AN,Verano,T3,0
388,2022,08,2022-08-01,202203,1082022,0,434.75,26.666666666666668,19.146666666666665,34.17333333333333,970.4333333333333,967.2333333333333,AN,Verano,T3,0
390,2022,08,2022-08-02,202203,2082022,0,434.75,26.053333333333335,18.28666666666667,33.846666666666664,969.4133333333334,965.98,AN,Verano,T3,0
392,2022,08,2022-08-03,202203,3082022,0,434.75,26.013333333333332,18.7,33.333333333333336,969.2266666666667,965.5866666666666,AN,Verano,T3,0
394,2022,08,2022-08-04,202203,4082022,0,434.75,26.653333333333332,19.566666666666666,33.75333333333334,968.4666666666667,965.5400000000001,AN,Verano,T3,0
396,2022,08,2022-08-05,202203,5082022,0,434.75,28.133333333333333,20.3,35.973333333333336,968.0066666666667,964.3199999999999,AN,Verano,T3,0
398,2022,08,2022-08-06,202203,6082022,0,434.75,28.44,20.533333333333335,36.32,967.66,963.2199999999999,AN,Verano,T3,0
400,2022,08,2022-08-07,202203,7082022,0,434.75,26.853333333333335,20.4,33.29333333333333,968.86,965.2133333333334,AN,Verano,T3,0
402,2022,08,2022-08-08,202203,8082022,0,434.75,26.88,19.246666666666666,34.519999999999996,970.24,966.4866666666666,AN,Verano,T3,0
404,2022,08,2022-08-09,202203,9082022,0,434.75,26.886666666666667,19.68,34.14,969.4,965.5933333333334,AN,Verano,T3,0
406,2022,08,2022-08-10,202203,10082022,0,434.75,27.779999999999998,21.60666666666667,33.986666666666665,967.9266666666666,964.0133333333334,AN,Verano,T3,0
408,2022,08,2022-08-11,202203,11082022,0,434.75,27.392857142857142,20.957142857142856,33.84285714285714,968.0,964.2230769230769,AN,Verano,T3,0
410,2022,08,2022-08-12,202203,12082022,0,434.75,26.733333333333334,19.7,33.78666666666667,969.0500000000001,965.9857142857143,AN,Verano,T3,0
412,2022,08,2022-08-13,202203,13082022,0,434.75,28.48,20.473333333333336,36.513333333333335,969.7714285714285,966.8571428571429,AN,Verano,T3,0
414,2022,08,2022-08-14,202203,14082022,0,434.75,29.45,21.135714285714283,37.75,970.7133333333334,967.5466666666667,AN,Verano,T3,0
416,2022,08,2022-08-15,202203,15082022,0,434.75,28.7,20.59333333333333,36.82,970.0400000000001,967.1733333333334,AN,Verano,T3,0
418,2022,08,2022-08-16,202203,16082022,0,434.75,27.186666666666667,19.28666666666667,35.12,969.8333333333334,967.0333333333333,AN,Verano,T3,0
420,2022,08,2022-08-17,202203,17082022,0,434.75,25.573333333333334,18.259999999999998,32.88666666666667,970.8,967.6333333333333,AN,Verano,T3,0
422,2022,08,2022-08-18,202203,18082022,0,434.75,26.353333333333335,19.313333333333333,33.346666666666664,969.9866666666666,965.6133333333333,AN,Verano,T3,0
424,2022,08,2022-08-19,202203,19082022,0,434.75,26.30666666666667,19.1,33.52,967.0666666666667,963.0933333333334,AN,Verano,T3,0
426,2022,08,2022-08-20,202203,20082022,0,434.75,26.033333333333335,18.433333333333334,33.64,967.9933333333333,964.0466666666667,AN,Verano,T3,0
428,2022,08,2022-08-21,202203,21082022,0,434.75,26.64,18.653333333333332,34.64,971.5533333333333,967.24,AN,Verano,T3,0
430,2022,08,2022-08-22,202203,22082022,0,434.75,28.226666666666667,20.566666666666666,35.84666666666667,972.6066666666667,969.0066666666667,AN,Verano,T3,0
432,2022,08,2022-08-23,202203,23082022,0,434.75,27.36,20.066666666666666,34.66,970.7800000000001,966.3333333333334,AN,Verano,T3,0
434,2022,08,2022-08-24,202203,24082022,0,434.75,26.325,19.95625,32.70625,966.03125,962.38125,AN,Verano,T3,0
436,2022,08,2022-08-25,202203,25082022,0,434.75,26.3375,19.5,33.18125,966.3875,963.10625,AN,Verano,T3,0
438,2022,08,2022-08-26,202203,26082022,0,434.75,27.075,18.925,35.2125,967.70625,964.75625,AN,Verano,T3,0
440,2022,08,2022-08-27,202203,27082022,0,434.75,27.14,18.8,35.46666666666667,970.9599999999999,966.8066666666667,AN,Verano,T3,0
442,2022,08,2022-08-28,202203,28082022,0,434.75,25.6,18.59375,32.6,965.625,960.94375,AN,Verano,T3,0
444,2022,08,2022-08-29,202203,29082022,0,434.75,23.1375,16.9625,29.3125,963.8,959.51875,AN,Verano,T3,0
446,2022,08,2022-08-30,202203,30082022,0,434.75,23.1625,15.8125,30.50625,965.65,961.28125,AN,Verano,T3,0
448,2022,08,2022-08-31,202203,31082022,0,434.75,24.06875,16.56875,31.575,966.8,963.06875,AN,Verano,T3,0
450,2022,09,2022-09-01,202203,1092022,0,434.75,23.346666666666668,17.086666666666666,29.633333333333333,966.33125,962.33125,AN,Verano,T3,0
452,2022,09,2022-09-02,202203,2092022,0,434.75,23.275,16.31875,30.24375,967.86875,964.04375,AN,Verano,T3,0
454,2022,09,2022-09-03,202203,3092022,0,434.75,24.1,16.4375,31.74375,969.7,965.975,AN,Verano,T3,0
456,2022,09,2022-09-04,202203,4092022,0,434.75,24.7375,16.9625,32.53125,969.3,965.88125,AN,Verano,T3,0
458,2022,09,2022-09-05,202203,5092022,0,434.75,25.5375,17.48125,33.575,969.49375,964.7125,AN,Verano,T3,0
460,2022,09,2022-09-06,202203,6092022,0,434.75,26.35,19.4375,33.23125,967.61875,964.25,AN,Verano,T3,0
462,2022,09,2022-09-07,202203,7092022,1,434.75,25.90666666666667,18.326666666666664,33.473333333333336,971.26,967.58,AN,Verano,T3,0
464,2022,09,2022-09-08,202203,8092022,1,434.75,23.93846153846154,18.153846153846153,29.73846153846154,975.7230769230769,972.5692307692308,AN,Verano,T3,0
466,2022,09,2022-09-09,202203,9092022,1,434.75,23.457142857142856,17.37142857142857,29.52857142857143,975.9499999999999,973.0642857142857,AN,Verano,T3,0
468,2022,09,2022-09-10,202203,10092022,1,434.75,24.571428571428573,16.95714285714286,32.2,976.0857142857143,971.9357142857143,AN,Verano,T3,0
470,2022,09,2022-09-11,202203,11092022,1,434.75,24.900000000000002,17.021428571428572,32.792857142857144,973.7214285714286,970.0428571428572,AN,Verano,T3,0
472,2022,09,2022-09-12,202203,12092022,1,434.75,25.62142857142857,17.364285714285714,33.892857142857146,973.5571428571428,969.1142857142858,AN,Verano,T3,0
474,2022,09,2022-09-13,202203,13092022,1,434.75,25.115384615384617,19.923076923076923,30.307692307692307,975.1461538461538,971.7,AN,Verano,T3,0
476,2022,09,2022-09-14,202203,14092022,1,434.75,22.86,18.533333333333335,27.16,970.7800000000001,966.9066666666666,AN,Verano,T3,0
478,2022,09,2022-09-15,202203,15092022,1,434.75,23.021428571428572,17.535714285714285,28.514285714285712,972.4357142857143,968.4714285714286,AN,Verano,T3,0
480,2022,09,2022-09-16,202203,16092022,1,434.75,22.78666666666667,16.273333333333333,29.279999999999998,969.3333333333334,965.1666666666666,AN,Verano,T3,0
482,2022,09,2022-09-17,202203,17092022,1,434.75,23.459999999999997,18.133333333333333,28.793333333333333,966.7866666666666,962.7266666666667,AN,Verano,T3,0
484,2022,09,2022-09-18,202203,18092022,1,434.75,21.75,16.407142857142855,27.099999999999998,970.06,965.9333333333333,AN,Verano,T3,0
486,2022,09,2022-09-19,202203,19092022,1,434.75,21.3875,15.125,27.64375,969.29375,966.03125,AN,Verano,T3,0
488,2022,09,2022-09-20,202203,20092022,1,434.75,21.75,15.2875,28.20625,969.75,966.43125,AN,Verano,T3,0
490,2022,09,2022-09-21,202203,21092022,1,434.75,22.05,16.19375,27.8875,968.4375,965.75625,AN,Verano,T3,0
492,2022,09,2022-09-22,202203,22092022,1,434.75,21.51875,15.26875,27.76875,967.43125,963.63125,AN,Verano,T3,0
494,2022,09,2022-09-23,202203,23092022,1,434.75,21.6,16.19375,26.99375,966.0125,963.10625,AN,Verano,T3,0
496,2022,09,2022-09-24,202203,24092022,1,434.75,21.85,17.41875,26.29375,968.68125,964.31875,AN,Verano,T3,0
498,2022,09,2022-09-25,202203,25092022,1,434.75,20.44,15.286666666666667,25.58,971.41875,967.775,AN,Otoño,T3,0
500,2022,09,2022-09-26,202203,26092022,1,434.75,19.675,12.38125,26.975,971.74375,967.54375,AN,Otoño,T3,0
502,2022,09,2022-09-27,202203,27092022,1,434.75,20.91875,13.83125,28.00625,969.3,966.19375,AN,Otoño,T3,0
504,2022,09,2022-09-28,202203,28092022,1,434.75,20.61875,12.50625,28.76875,969.75,966.5625,AN,Otoño,T3,0
506,2022,09,2022-09-29,202203,29092022,1,434.75,21.76875,13.275,30.2875,970.70625,967.65625,AN,Otoño,T3,0
508,2022,09,2022-09-30,202203,30092022,1,434.75,21.40625,14.2375,28.58125,970.81875,967.38125,AN,Otoño,T3,0
510,2022,10,2022-10-01,202204,1102022,1,434.75,20.9875,13.90625,28.03125,968.825,964.68125,AN,Otoño,T4,0
512,2022,10,2022-10-02,202204,2102022,1,434.75,18.85625,12.9875,24.6875,964.93125,957.975,AN,Otoño,T4,0
514,2022,10,2022-10-03,202204,3102022,1,434.75,16.1125,10.6625,21.55625,966.1625,960.3125,AN,Otoño,T4,0
516,2022,10,2022-10-04,202204,4102022,1,434.75,15.7,8.83125,22.5625,968.7875,964.86875,AN,Otoño,T4,0
518,2022,10,2022-10-05,202204,5102022,1,434.75,16.9125,9.6875,24.118750000000002,972.31875,967.375,AN,Otoño,T4,0
520,2022,10,2022-10-06,202204,6102022,1,434.75,19.853333333333335,11.426666666666668,28.28666666666667,972.9533333333333,969.8466666666667,AN,Otoño,T4,0
522,2022,10,2022-10-07,202204,7102022,1,434.75,21.64,13.379999999999999,29.92,971.8066666666667,968.1733333333334,AN,Otoño,T4,0
524,2022,10,2022-10-08,202204,8102022,1,434.75,21.42,13.32,29.526666666666664,973.8266666666666,971.0933333333334,AN,Otoño,T4,0
526,2022,10,2022-10-09,202204,9102022,1,434.75,21.053333333333335,13.82,28.28666666666667,970.7733333333333,968.02,AN,Otoño,T4,0
528,2022,10,2022-10-10,202204,10102022,1,434.75,21.0,14.113333333333333,27.893333333333334,970.38,967.16,AN,Otoño,T4,0
530,2022,10,2022-10-11,202204,11102022,1,434.75,20.146666666666665,13.74,26.540000000000003,969.9533333333333,967.26,AN,Otoño,T4,0
532,2022,10,2022-10-12,202204,12102022,1,434.75,18.546666666666667,11.66,25.433333333333334,970.2533333333333,966.6333333333333,AN,Otoño,T4,0
534,2022,10,2022-10-13,202204,13102022,1,434.75,18.573333333333334,10.139999999999999,27.013333333333332,969.4,964.5733333333334,AN,Otoño,T4,0
536,2022,10,2022-10-14,202204,14102022,1,434.75,17.5,10.614285714285714,24.364285714285717,968.88,965.1733333333334,AN,Otoño,T4,0
538,2022,10,2022-10-15,202204,15102022,1,434.75,17.153333333333332,9.58,24.71333333333333,969.5400000000001,965.9666666666667,AN,Otoño,T4,0
540,2022,10,2022-10-16,202204,16102022,1,434.75,17.28666666666667,9.44,25.14,968.48,965.6800000000001,AN,Otoño,T4,0
542,2022,10,2022-10-17,202204,17102022,1,434.75,17.625,10.4125,24.86875,969.7625,966.4375,AN,Otoño,T4,0
544,2022,10,2022-10-18,202204,18102022,1,434.75,18.7375,10.7375,26.75625,971.43125,968.31875,AN,Otoño,T4,0
546,2022,10,2022-10-19,202204,19102022,1,434.75,19.5625,12.76875,26.34375,971.225,968.05,AN,Otoño,T4,0
548,2022,10,2022-10-20,202204,20102022,1,434.75,19.873333333333335,13.4,26.36,970.58,964.4066666666666,AN,Otoño,T4,0
550,2022,10,2022-10-21,202204,21102022,1,434.75,18.614285714285717,13.642857142857142,23.585714285714285,967.00625,962.48125,AN,Otoño,T4,0
552,2022,10,2022-10-22,202204,22102022,1,434.75,15.9125,11.2125,20.64375,968.93125,963.29375,AN,Otoño,T4,0
554,2022,10,2022-10-23,202204,23102022,1,434.75,16.325,10.8125,21.83125,973.9375,968.5625,AN,Otoño,T4,0
556,2022,10,2022-10-24,202204,24102022,1,434.75,16.24,9.9,22.6,977.4733333333334,974.34,AN,Otoño,T4,0
558,2022,10,2022-10-25,202204,25102022,1,434.75,15.50625,9.24375,21.775,972.51875,966.7875,AN,Otoño,T4,0
560,2022,10,2022-10-26,202204,26102022,1,434.75,14.6625,9.28125,20.025,971.6625,967.2125,AN,Otoño,T4,0
562,2022,10,2022-10-27,202204,27102022,1,434.75,14.275,7.54375,21.00625,971.71875,968.68125,AN,Otoño,T4,0
564,2022,10,2022-10-28,202204,28102022,1,434.75,15.85,8.75625,22.9375,971.29375,967.54375,AN,Otoño,T4,0
566,2022,10,2022-10-29,202204,29102022,1,434.75,16.98125,10.81875,23.14375,970.91875,967.64375,AN,Otoño,T4,0
568,2022,10,2022-10-30,202204,30102022,1,434.75,19.0,14.373333333333333,23.626666666666665,970.69375,966.8875,AN,Otoño,T4,0
570,2022,10,2022-10-31,202204,31102022,1,434.75,19.4375,14.6,24.2625,972.20625,969.2875,AN,Otoño,T4,0
572,2022,11,2022-11-01,202204,1112022,1,434.75,18.66875,12.99375,24.3625,971.38125,968.375,AN,Otoño,T4,0
574,2022,11,2022-11-02,202204,2112022,1,434.75,17.0,11.15,22.84375,970.125,965.9625,AN,Otoño,T4,0
576,2022,11,2022-11-03,202204,3112022,1,434.75,14.3,8.89375,19.71875,968.4375,964.88125,AN,Otoño,T4,0
578,2022,11,2022-11-04,202204,4112022,1,434.75,12.581249999999999,8.51875,16.64375,969.64375,962.2125,AN,Otoño,T4,0
580,2022,11,2022-11-05,202204,5112022,1,434.75,13.114285714285714,8.85,17.35,972.7714285714285,968.8571428571429,AN,Otoño,T4,0
582,2022,11,2022-11-06,202204,6112022,1,434.75,13.933333333333334,8.673333333333334,19.2,970.3666666666667,966.3266666666666,AN,Otoño,T4,0
584,2022,11,2022-11-07,202204,7112022,1,434.75,12.38125,6.4312499999999995,18.34375,973.175,966.325,AN,Otoño,T4,0
586,2022,11,2022-11-08,202204,8112022,1,434.75,12.7,5.9625,19.4375,971.4,968.1375,AN,Otoño,T4,0
588,2022,11,2022-11-09,202204,9112022,1,434.75,13.4625,6.9375,19.98125,970.65625,967.3,AN,Otoño,T4,0
590,2022,11,2022-11-10,202204,10112022,1,434.75,13.535714285714286,6.892857142857143,20.185714285714287,974.25,971.5071428571429,AN,Otoño,T4,0
592,2022,11,2022-11-11,202204,11112022,1,434.75,13.426666666666668,7.2733333333333325,19.526666666666664,974.16,971.14,AN,Otoño,T4,0
594,2022,11,2022-11-12,202204,12112022,1,434.75,13.226666666666667,6.833333333333333,19.626666666666665,972.38,968.7199999999999,AN,Otoño,T4,0
596,2022,11,2022-11-13,202204,13112022,1,434.75,14.5,8.113333333333333,20.9,972.2666666666667,969.6266666666667,AN,Otoño,T4,0
598,2022,11,2022-11-14,202204,14112022,1,434.75,14.82,10.04,19.613333333333333,972.9599999999999,969.48,AN,Otoño,T4,0
600,2022,11,2022-11-15,202204,15112022,1,434.75,14.866666666666667,8.913333333333332,20.80666666666667,973.4333333333333,970.8199999999999,AN,Otoño,T4,0
602,2022,11,2022-11-16,202204,16112022,1,434.75,13.953333333333335,7.62,20.30666666666667,974.0133333333332,970.7199999999999,AN,Otoño,T4,0
604,2022,11,2022-11-17,202204,17112022,1,434.75,13.686666666666667,6.933333333333334,20.446666666666665,975.7199999999999,972.6533333333333,AN,Otoño,T4,0
606,2022,11,2022-11-18,202204,18112022,1,434.75,14.34,8.459999999999999,20.19333333333333,976.6866666666666,973.9333333333333,AN,Otoño,T4,0
608,2022,11,2022-11-19,202204,19112022,1,434.75,15.546666666666665,10.613333333333333,20.486666666666668,977.1733333333334,973.9933333333333,AN,Otoño,T4,0
610,2022,11,2022-11-20,202204,20112022,1,434.75,14.753333333333334,10.993333333333334,18.493333333333332,976.2933333333333,972.58,AN,Otoño,T4,0
612,2022,11,2022-11-21,202204,21112022,1,434.75,13.520000000000001,9.226666666666667,17.82,973.8533333333332,970.3,AN,Otoño,T4,0
614,2022,11,2022-11-22,202204,22112022,1,434.75,11.979999999999999,7.3533333333333335,16.593333333333334,972.2066666666667,968.6333333333333,AN,Otoño,T4,0
616,2022,11,2022-11-23,202204,23112022,1,434.75,9.573333333333332,4.12,15.013333333333332,972.4933333333333,969.3199999999999,AN,Otoño,T4,0
618,2022,11,2022-11-24,202204,24112022,1,434.75,9.593333333333334,4.513333333333334,14.666666666666666,972.5066666666667,967.8733333333333,AN,Otoño,T4,0
620,2022,11,2022-11-25,202204,25112022,1,434.75,10.273333333333333,6.413333333333333,14.106666666666666,967.98,961.4533333333333,AN,Otoño,T4,0
622,2022,11,2022-11-26,202204,26112022,1,434.75,9.286666666666667,6.173333333333333,12.4,963.6466666666668,960.44,AN,Otoño,T4,0
624,2022,11,2022-11-27,202204,27112022,1,434.75,8.4625,4.8374999999999995,12.0875,960.925,956.70625,AN,Otoño,T4,0
626,2022,11,2022-11-28,202204,28112022,1,434.75,8.5,4.21875,12.76875,966.375,959.75,AN,Otoño,T4,0
628,2022,11,2022-11-29,202204,29112022,1,434.75,11.1625,7.7125,14.59375,970.76875,965.625,AN,Otoño,T4,0
630,2022,11,2022-11-30,202204,30112022,1,434.75,10.9125,5.70625,16.11875,974.0125,970.24375,AN,Otoño,T4,0
632,2022,12,2022-12-01,202204,1122022,1,434.75,10.125,3.9375,16.3,973.7125,966.64375,AN,Otoño,T4,0
634,2022,12,2022-12-02,202204,2122022,1,434.75,9.7125,4.81875,14.6,969.475,962.74375,AN,Otoño,T4,0
636,2022,12,2022-12-03,202204,3122022,1,434.75,8.43125,2.21875,14.65,970.3125,964.8,AN,Otoño,T4,0
638,2022,12,2022-12-04,202204,4122022,1,434.75,8.375,3.03125,13.70625,967.31875,961.31875,AN,Otoño,T4,0
640,2022,12,2022-12-05,202204,5122022,1,434.75,7.91875,4.525,11.325,968.69375,961.73125,AN,Otoño,T4,0
642,2022,12,2022-12-06,202204,6122022,1,434.75,7.833333333333333,3.1866666666666665,12.5,973.1533333333333,969.1866666666666,AN,Otoño,T4,0
644,2022,12,2022-12-07,202204,7122022,1,434.75,10.620000000000001,5.34,15.9,972.0266666666666,966.5400000000001,AN,Otoño,T4,0
646,2022,12,2022-12-08,202204,8122022,1,434.75,10.5,7.1866666666666665,13.84,971.4066666666666,965.6666666666666,AN,Otoño,T4,0
648,2022,12,2022-12-09,202204,9122022,1,434.75,8.766666666666667,4.586666666666667,12.933333333333334,975.1,971.2,AN,Otoño,T4,0
650,2022,12,2022-12-10,202204,10122022,1,434.75,11.55625,8.63125,14.46875,972.43125,968.45625,AN,Otoño,T4,0
652,2022,12,2022-12-11,202204,11122022,1,434.75,14.11875,10.40625,17.825,970.68125,967.5,AN,Otoño,T4,0
654,2022,12,2022-12-12,202204,12122022,1,434.75,13.7,8.54375,18.89375,971.98125,968.5875,AN,Otoño,T4,0
656,2022,12,2022-12-13,202204,13122022,1,434.75,12.475,7.3125,17.6375,971.15625,967.4,AN,Otoño,T4,0
658,2022,12,2022-12-14,202204,14122022,1,434.75,12.20625,7.2124999999999995,17.2,969.23125,966.3,AN,Otoño,T4,0
660,2022,12,2022-12-15,202204,15122022,1,434.75,10.31875,5.0062500000000005,15.63125,971.0,967.3,AN,Otoño,T4,0
662,2022,12,2022-12-16,202204,16122022,1,434.75,9.76875,5.05625,14.50625,970.3625,967.11875,AN,Otoño,T4,0
664,2022,12,2022-12-17,202204,17122022,1,434.75,10.65625,6.5062500000000005,14.825,973.79375,969.5,AN,Otoño,T4,0
666,2022,12,2022-12-18,202204,18122022,1,434.75,10.1625,5.5062500000000005,14.80625,974.24375,971.48125,AN,Otoño,T4,0
668,2022,12,2022-12-19,202204,19122022,1,434.75,10.6875,7.0125,14.35,972.525,969.34375,AN,Otoño,T4,0
670,2022,12,2022-12-20,202204,20122022,1,434.75,11.40625,6.94375,15.875,974.78125,969.8625,AN,Otoño,T4,0
672,2022,12,2022-12-21,202204,21122022,1,434.75,12.29375,7.1,17.5375,975.1625,971.83125,AN,Otoño,T4,0
674,2022,12,2022-12-22,202204,22122022,1,434.75,12.33125,7.46875,17.21875,973.78125,970.65625,AN,Otoño,T4,0
676,2022,12,2022-12-23,202204,23122022,0,434.75,11.4,7.3,15.475,973.125,969.93125,AN,Invierno,T4,0
678,2022,12,2022-12-24,202204,24122022,0,434.75,11.75625,8.1375,15.4,970.20625,965.3625,AN,Invierno,T4,0
680,2022,12,2022-12-25,202204,25122022,0,434.75,10.75,6.7124999999999995,14.775,968.5625,963.20625,AN,Invierno,T4,0
682,2022,12,2022-12-26,202204,26122022,0,434.75,9.8375,6.08125,13.575000000000001,971.3875,966.55,AN,Invierno,T4,0
684,2022,12,2022-12-27,202204,27122022,0,434.75,10.6625,5.70625,15.60625,972.20625,963.30625,AN,Invierno,T4,0
686,2022,12,2022-12-28,202204,28122022,0,434.75,10.96875,6.6625,15.28125,968.5,964.35625,AN,Invierno,T4,0
688,2022,12,2022-12-29,202204,29122022,0,434.75,9.94375,4.5625,15.33125,969.9,965.53125,AN,Invierno,T4,0
690,2022,12,2022-12-30,202204,30122022,0,434.75,9.45625,3.10625,15.81875,972.525,967.9625,AN,Invierno,T4,0
692,2022,12,2022-12-31,202204,31122022,0,434.75,9.38125,2.175,16.60625,973.18125,968.80625,AN,Invierno,T4,0
694,2023,01,2023-01-01,202301,1012023,0,434.75,10.258333333333333,4.175,16.354166666666668,974.4,971.5708333333333,AN,Invierno,T1,0
695,2023,01,2023-01-02,202301,2012023,0,434.75,7.1375,1.9125,12.34375,973.6375,970.625,AN,Invierno,T1,0
696,2023,01,2023-01-03,202301,3012023,0,434.75,6.41875,0.7437500000000001,12.09375,975.0812500000001,972.2,AN,Invierno,T1,0
697,2023,01,2023-01-04,202301,4012023,0,434.75,6.15,0.9375,11.36875,973.3125,969.40625,AN,Invierno,T1,0
698,2023,01,2023-01-05,202301,5012023,0,434.75,7.34,2.04,12.653333333333334,970.86,967.0866666666666,AN,Invierno,T1,0
699,2023,01,2023-01-06,202301,6012023,0,434.75,7.31875,1.70625,12.94375,970.2875,966.0875,AN,Invierno,T1,0
700,2023,01,2023-01-07,202301,7012023,0,434.75,7.78125,3.0187500000000003,12.50625,969.2875,966.3125,AN,Invierno,T1,0
701,2023,01,2023-01-08,202301,8012023,0,434.75,8.378571428571428,3.392857142857143,13.37142857142857,970.9857142857143,964.9,AN,Invierno,T1,0
702,2023,01,2023-01-09,202301,9012023,0,434.75,7.275,2.40625,12.15625,966.4,962.2875,AN,Invierno,T1,0
